,NAME,MAN_MADE,LEISURE,AMENITY,OFFICE,SHOP,TOURISM,SPORT,OSM_TYPE,OSM_ID,geometry
22006,Pizza 29,,,cafe,,,,,node,4640448289,POINT (37.6106679 55.7218685)
22012,Луи Батон,,,cafe,,,,,node,4639966290,POINT (37.6619444 55.7600836)
22027,Сладкое не сладкое,,,cafe,,,,,node,4639966291,POINT (37.6620686 55.7602255)
22030,Пончики,,,fast_food,,,,,node,4644071547,POINT (37.7788857 55.7502693)
22040,Столовая,,,cafe,,,,,node,4638293305,POINT (37.6373669 55.8018213)
22041,Мти-Ели,,,restaurant,,,,,node,4645055558,POINT (37.6619361 55.6490017)
22051,Шоколадница,,,cafe,,,,,node,4644194140,POINT (37.7200656 55.609748)
22054,Ансар,,,cafe,,,,,node,4645061201,POINT (37.4506236 55.726163)
22055,Макдоналдс,,,fast_food,,,,,node,4645061202,POINT (37.434812 55.8635491)
22059,7 сэндвичей,,,cafe,,,,,node,4640025589,POINT (37.6623003 55.760513)
22068,Pauwel Kwak,,,pub,,,,,node,4648522689,POINT (37.6390713 55.757898)
22069,Ламазо,,,restaurant,,,,,node,4645060932,POINT (37.4500839 55.726699)
22070,,,,fast_food,,,,,node,4644364941,POINT (37.5500455 55.5090991)
22080,"Чайхона ""Урюк""",,,restaurant,,,,,node,4649024747,POINT (37.551257 55.6830239)
22081,Богатырь №1,,,fast_food,,,,,node,4646518690,POINT (37.5824532 55.775684)
22084,Шоколадница,,,cafe,,,,,node,4644208829,POINT (37.5953667 55.5831172)
22087,,,,cafe,,,,,node,4648874848,POINT (37.7705911 55.7498602)
22088,Кофе хауз экспресс,,,fast_food,,,,,node,4646518493,POINT (37.5815703 55.7767681)
22092,,,,cafe,,,,,node,4650910791,POINT (37.539663 55.4722834)
22114,Garden lounge,,,restaurant,,,,,node,4657293692,POINT (37.3865801 55.6544)
22131,Рэдимэйд,,,cafe,,,,,node,4655944292,POINT (37.5657404 55.6741483)
22173,Аозора,,,restaurant,,,,,node,4659630998,POINT (37.5500585 55.6900447)
22187,,,,ice_cream,,,,,node,4659630828,POINT (37.5321164 55.6783098)
22204,Бургер Кинг,,,fast_food,,,,,node,4663411900,POINT (37.6181005 55.802931)
22208,Крошка Картошка,,,fast_food,,,,,node,4663652423,POINT (37.6183477 55.8030132)
22213,Барбекю,,,fast_food,,,,,node,4663650705,POINT (37.6183112 55.8031588)
22214,Krispy Kreme doughnuts,,,cafe,,,,,node,4663650895,POINT (37.6182749 55.8037379)
22265,,,,ice_cream,,,,,node,4669153162,POINT (37.7452861 55.6106688)
22271,Subway,,,fast_food,,,,,node,4672096678,POINT (37.5862515 55.7947549)
22275,Я любимый cafe,,,cafe,,,,,node,4672978984,POINT (37.577425 55.7310464)
22280,Домино’c Пицца,,,fast_food,,,,,node,4672175702,POINT (37.6915744 55.8616389)
22284,На Витебской,,,restaurant,,,,,node,4674139289,POINT (37.4095328 55.7142653)
22287,Бургер Кинг,,,fast_food,,,,,node,4668776493,POINT (37.8839952 55.7144824)
22289,Бургер Клаб,,,fast_food,,,,,node,4672096677,POINT (37.5862475 55.7948062)
22297,Баскин Роббинс,,,cafe,,,,,node,4671261289,POINT (37.7201088 55.609941)
22327,СтарДогс,,,fast_food,,,,,node,4677915339,POINT (37.6485799 55.6557165)
22337,Сюси-Пуси,,,cafe,,,,,node,4678904390,POINT (37.6365642 55.7448693)
22344,Беллини,,,restaurant,,,,,node,4676240551,POINT (37.4257162 55.7479795)
22349,Арарат,,,cafe,,,,,node,4678183089,POINT (37.149848 55.9718673)
22455,Кулинарная лавка братьев Караваевых,,,cafe,,,,,node,4683706789,POINT (37.5420473 55.7485762)
22487,Суши Wok,,,fast_food,,convenience,,,node,4684141129,POINT (37.4419975 55.7309007)
22488,Чудо печка,,,cafe,,,,,node,4685045289,POINT (37.6825875 55.7028904)
22490,Loza,,,cafe,,,,,node,4684924944,POINT (37.4692489 55.739781)
22493,Империя,,,bar,,,,,node,4686336306,POINT (37.5580944 55.7847949)
22497,Гуд Бир Бар,,,restaurant,,,,,node,4687632966,POINT (37.6665401 55.7716988)
22504,Панорама,,,cafe,,,,,node,4686769901,POINT (37.2238145 55.9988815)
22509,Чебуреки,,,cafe,,,,,node,4689516700,POINT (37.4949069 55.7930954)
22511,100lover,,,cafe,,,,,node,4689548989,POINT (37.6713963 55.7691966)
22513,Healthy food,,,cafe,,,,,node,4690945929,POINT (37.4495307 55.7281251)
22515,Соседи,,,cafe,,,,,node,4685623837,POINT (37.5900369 55.731338)
22520,Столовая,,,cafe,,,,,node,4687632968,POINT (37.6605271 55.772581)
22526,Столовая,,,cafe,,,,,node,4687632967,POINT (37.6641861 55.7723203)
22528,Кабаре,,,bar,,,,,node,4690945985,POINT (37.4603427 55.731634)
22838,,,,cafe,,,,,node,4692951462,POINT (37.5182424 55.8998793)
22842,,,,fast_food,,,,,node,4692951500,POINT (37.6798983 55.7720155)
22851,,,,cafe,,,,,node,4692951499,POINT (37.6799284 55.7720215)
22855,Farш,,,cafe,,,,,node,4692425789,POINT (37.580363 55.7280817)
22867,Стопка,,,bar,,,,,node,4693433693,POINT (37.6732663 55.6365858)
22868,Куры гриль,,,fast_food,,,,,node,4693433694,POINT (37.6562338 55.6370712)
22884,Даблби,,,cafe,,,,,node,4693498267,POINT (37.6744989 55.7748977)
22885,Лафлафель,,,cafe,,,,,node,4693498268,POINT (37.6335738 55.7573345)
22886,Автомаркет,,,cafe,,,,,node,4693648314,POINT (37.6044272 55.7834066)
22888,Verona,,,cafe,,,,,node,4693531989,POINT (37.5829592 55.7358984)
22892,Суши шоп,,,fast_food,,,,,node,4693758588,POINT (37.4934561 55.8671229)
22907,Кафе на петрашке,,,cafe,,,,,node,4694980892,POINT (37.4945853 55.8666164)
22916,Брудер,,,bar,,,,,node,4695440791,POINT (37.6741723 55.738762)
22917,Домино пицца,,,cafe,,,,,node,4695516089,POINT (37.7110731 55.7330482)
22921,,,,fast_food,,,,,node,4695681994,POINT (37.7806517 55.7503905)
22928,Пельменная,,,cafe,,,,,node,4696798291,POINT (37.7142793 55.8792252)
22930,Караоке-ресторан БРЮСОФФ,,,restaurant,,,,,node,4697083659,POINT (37.6605293 55.6696069)
22957,Стардог!s,,,fast_food,,,,,node,4693277993,POINT (37.646432 55.6541767)
22960,Шоколадница,,,cafe,,,,,node,4695534893,POINT (37.6456274 55.7306231)
22974,Бургер Кинг,,,fast_food,,,,,node,4696250830,POINT (37.739863 55.6589105)
22976,Green Point,,,fast_food,,,,,node,4701822604,POINT (37.5855986 55.7767927)
22981,Fан-Zonа,,,bar,,,,,node,4701733244,POINT (37.6462009 55.6529675)
22985,Вкус Хлеба,,,cafe,,,,,node,4701925195,POINT (37.5189772 55.7887043)
23003,,,,restaurant,,,,,node,4703375489,POINT (37.5446689 55.4694066)
23067,Шаверма,,,fast_food,,,,,node,4709448119,POINT (37.3488925 55.6440166)
23088,BoPi Pizza,,,fast_food,,,,,node,4709804000,POINT (37.5102042 55.5250597)
23094,Халасё,,,cafe,,,,,node,4710311091,POINT (37.6935812 55.7934676)
23122,Армуду,,,cafe,,,,,node,4710714662,POINT (37.543713 55.9133152)
23124,Бургер Кинг,,,fast_food,,,,,node,4711173097,POINT (37.576935 55.8380751)
23140,Шашлычный дворик,,,cafe,,,,,node,4714015476,POINT (37.6967926 55.7815068)
23147,Домино’c Пицца,,,fast_food,,,,,node,4713528777,POINT (37.5339347 55.6408757)
23155,,,,fast_food,,,,,node,4713049182,POINT (37.4953283 55.8522095)
23162,"Шаурма, пирожки",,,fast_food,,,,,node,4715571995,POINT (37.5546744 55.5475589)
23163,Астория,,,cafe,,,,,node,4714015221,POINT (37.7039657 55.7840282)
23168,Парламент,,,restaurant,,,,,node,4714015484,POINT (37.6932529 55.7797582)
23185,Хинкальный дом Греми,,,restaurant,,,,,node,4715680189,POINT (37.7217729 55.625775)
23201,Биртайм,,,bar,,,,,node,4717834898,POINT (37.5831895 55.7036161)
23208,Шаурма,,,fast_food,,,,,node,4715558695,POINT (37.5542789 55.5489289)
23218,Джаганнат,,,cafe,,,,,node,4716330492,POINT (37.6327233 55.7802502)
23237,Domino's Pizza,,,cafe,,,,,node,4718508158,POINT (37.6566364 55.6490159)
23244,Кухня Кипра,,,fast_food,,,,,node,4720968888,POINT (37.674752 55.7765282)
23246,Baran baran,,,fast_food,,,,,node,4720968992,POINT (37.6748821 55.7764361)
23247,Кухня Поли,,,cafe,,,,,node,4721148889,POINT (37.6638561 55.5879585)
23251,Правда Кофе,,,cafe,,,,,node,4721175774,POINT (37.5120721 55.8066454)
23253,Клёво,,,restaurant,,,,,node,4720464701,POINT (37.6135041 55.7678538)
23283,Хуан Ди,,,cafe,,,,,node,4723790193,POINT (37.4991724 55.699044)
23286,Синематограф,,,bar,,,,,node,4724679403,POINT (37.5639476 55.7562417)
23323,,,,fast_food,,,,,node,4725349358,POINT (37.6111198 55.7287724)
23326,Шаурма,,,fast_food,,,,,node,4724746077,POINT (37.7992153 55.808439)
23340,Salumeria,,,restaurant,,,,,node,4724750788,POINT (37.5959182 55.7628018)
23356,Магнолия,,,cafe,,,,,node,4723933852,POINT (37.6393761 55.758188)
23380,Newtone,,,cafe,,,,,node,4728996932,POINT (37.5977361 55.7547996)
23401,Угли,,,fast_food,,,,,node,4730722481,POINT (37.8191008 55.7892445)
23406,Phill's,,,cafe,,,,,node,4728996980,POINT (37.6626107 55.7537981)
23430,Таки да!,,,restaurant,,,,,node,4729915225,POINT (37.6759708 55.7571836)
23472,Территория,,,restaurant,,,,,node,4732223017,POINT (37.3875086 55.8397112)
23475,,,,fast_food,,,,,node,4736285322,POINT (37.7138698 55.7967228)
23476,Домино'с Пицца,,,fast_food,,,,,node,4738101921,POINT (37.8480304 55.6981588)
23478,Чайхана,,,cafe,,,,,node,4738369736,POINT (37.6819655 55.7552799)
23484,Даблби,,,cafe,,,,,node,4736659866,POINT (37.6617363 55.7538185)
23519,Кулинария,,,cafe,,,,,node,4739962129,POINT (37.1668229 55.5993072)
23550,Шаурма,,,fast_food,,,,,node,4742023870,POINT (37.9035423 55.7069309)
23551,,,,cafe,,,,,node,4740186255,POINT (37.6672871 55.7696022)
23586,Cha Cha,,,restaurant,,,,,node,4745186441,POINT (37.4809205 55.7738289)
23594,Beef Рояль,,,restaurant,,,,,node,4745186443,POINT (37.6040449 55.7380679)
23610,Пицца-фабрика,,,cafe,,,,,node,4745891412,POINT (37.501042 55.8444171)
23620,Johny Josper,,,pub,,,,,node,4747210028,POINT (37.4615927 55.7780901)
23633,Бакинский бульвар,,,restaurant,,,,,node,4745818788,POINT (37.6567869 55.7602194)
23674,Caffein Lab,,,cafe,,,,,node,4749204521,POINT (37.6967991 55.781833)
23711,,,,cafe,,,,,node,4751591243,POINT (37.5647208 55.7323298)
23729,OneBucksCoffee,,,cafe,,,,,node,4749075822,POINT (37.6823396 55.7714127)
23735,Subway,,,fast_food,,,,,node,4748617160,POINT (37.5944173 55.7092019)
23742,Бидон,,,pub,,,,,node,4751578523,POINT (36.8642123 55.4303559)
23758,Пивная Телега,,,bar,,,,,node,4753541221,POINT (37.1788127 55.9763658)
23820,Хлеб Насущный,,,cafe,,bakery,,,node,4755543874,POINT (37.5846235 55.7597017)
23834,Скала,,,restaurant,,,,,node,4757945151,POINT (37.6196823 55.8597901)
23835,Оджахури,,,cafe,,,,,node,4758096980,POINT (37.5675512 55.7274341)
23862,Нагасаки,,,restaurant,,,,,node,4759714437,POINT (37.6027348 55.8654365)
23863,Villa Gusto,,,restaurant,,,,,node,4759714438,POINT (37.602818 55.8654067)
23923,Хинкальная,,,restaurant,,,,,node,4761772678,POINT (37.6803741 55.7715693)
23930,Choice,,,restaurant,,,,,node,4763136746,POINT (37.6110748 55.7655731)
23932,LavkaLavka,,,restaurant,,,,,node,4763136271,POINT (37.615179 55.7654347)
23945,,,,cafe,,,,,node,4767125323,POINT (37.4333127 55.7816677)
23956,Родные люди,,,restaurant,,,,,node,4767393221,POINT (37.5028123 55.7049016)
23958,Tamper & Pitcher,,,cafe,,,,,node,4768904221,POINT (37.5520428 55.9059928)
23960,Хинкали Gали,,,cafe,,,,,node,4766680449,POINT (37.5587633 55.7631047)
23980,Тирольские пироги,,,cafe,,confectionery,,,node,4769904521,POINT (37.5924018 55.7482455)
23981,Сербская кухня,,,restaurant,,,,,node,4770330721,POINT (37.6320494 55.778499)
23983,Шашлычная,,,cafe,,,,,node,4769507532,POINT (37.6260983 55.7199357)
23988,Grabbeer,,,bar,,,,,node,4770108621,POINT (37.5345781 55.7803359)
23993,Вишневая метель,,,cafe,,,,,node,4770685521,POINT (37.5713873 55.9031347)
24003,StereoPeople,,,bar,,,,,node,4771892346,POINT (37.612759 55.7619683)
24010,Krispy Kreme,,,cafe,,,,,node,4771892405,POINT (37.6147105 55.7604948)
24013,,,,cafe,,,,,node,4771663560,POINT (37.8121875 55.7932794)
24024,Upside Down Cake Co.,,,cafe,,,,,node,4771892408,POINT (37.6140585 55.7602616)
24029,Перец Мята,,,cafe,,,,,node,4772307850,POINT (37.542131 55.6725552)
24032,,,,fast_food,,,,,node,4771032075,POINT (37.5080913 55.6724474)
24077,Berlin,,,bar,,,,,node,4775040929,POINT (37.5969905 55.7668214)
24124,Ором,,,cafe,,,,,node,4777184792,POINT (37.5008098 55.816434)
24141,СтарДогс,,,fast_food,,,,,node,4775736376,POINT (37.7839408 55.7885727)
24177,United Kitchen,,,fast_food,,,,,node,4782893124,POINT (37.6210881 55.7121651)
24200,Форгутти,,,cafe,,,,,node,4784667750,POINT (37.6082171 55.7144833)
24209,Уютное место,,,restaurant,,,,,node,4786527216,POINT (37.5848615 55.7566326)
24211,Орлиное гнездо,,,cafe,,,,,node,4783695708,POINT (37.7083318 55.6249373)
24212,Рамен-Клаб,,,restaurant,,,,,node,4786529026,POINT (37.6405217 55.7365792)
24214,K-Town,,,cafe,,,,,node,4786527211,POINT (37.6106119 55.7217152)
24216,Бутчер,,,restaurant,,,,,node,4786529028,POINT (37.6407722 55.7361581)
24217,Угол,,,fast_food,,,,,node,4786529030,POINT (37.6064855 55.7512291)
24218,Узбекская кухня,,,cafe,,,,,node,4787047921,POINT (37.5763799 55.8167947)
24219,Жаровня,,,restaurant,,,,,node,4786527209,POINT (37.6306187 55.7278924)
24220,Black Star Burger,,,cafe,,,,,node,4786529035,POINT (37.6207435 55.7699391)
24222,BB&Burgers,,,cafe,,,,,node,4786529048,POINT (37.5847449 55.7355042)
24240,My gelato,,,ice_cream,,,,,node,4786527214,POINT (37.62602 55.7306776)
24334,Суши Wok,,,cafe,,convenience,,,node,4788603622,POINT (37.4617148 55.805842)
24335,Свадебное кафе,,,cafe,,,,,node,4789000415,POINT (37.5020888 55.7321233)
24372,Ла специя,,,cafe,,,,,node,4790088822,POINT (37.579045 55.7255585)
24390,,,,fast_food,,,,,node,4794894522,POINT (37.6765619 55.7161548)
24407,Nofar,,,restaurant,,,,,node,4797220267,POINT (37.5566473 55.7502614)
24415,Кофемания,,,cafe,,,,,node,4797220276,POINT (37.5677276 55.7277476)
24419,Хрум Room,,,cafe,,,,,node,4797001236,POINT (37.6755831 55.7731425)
24423,Prime,,,cafe,,,,,node,4797001233,POINT (37.6740999 55.7742234)
24433,Financier,,,cafe,,,,,node,4797001227,POINT (37.6736514 55.7744301)
24442,Чайхона,,,cafe,,,,,node,4801200799,POINT (37.4865551 55.6913244)
24444,Теремок,,,fast_food,,,,,node,4801212319,POINT (37.657147 55.7076741)
24459,Стара Юга,,,restaurant,,,,,node,4803026021,POINT (37.5709816 55.680195)
24480,Freedom 39,,,cafe,,,,,node,4805691433,POINT (37.4549205 55.8419229)
24482,Тёплый Очаг,,,cafe,,,,,node,4806157877,POINT (37.4947276 55.6138522)
24499,Rouse,,,cafe,,,,,node,4801596150,POINT (37.5941105 55.7728879)
24512,Coffee Way,,,cafe,,,,,node,4797001230,POINT (37.6730772 55.7748204)
24569,Теремок,,,fast_food,,,,,node,4809411206,POINT (37.5374647 55.890018)
24573,Гроссето,,,cafe,,,,,node,4809205522,POINT (37.7077709 55.7824411)
24583,Bar Novi,,,restaurant,,,,,node,4811321077,POINT (37.5619387 55.6592667)
24593,Крошка Картошка,,,fast_food,,,,,node,4809411205,POINT (37.5375102 55.8900374)
24597,Гранатовый сад,,,restaurant,,,,,node,4811462523,POINT (37.7528598 55.6448167)
24598,Прайм,,,cafe,,,,,node,4810337222,POINT (37.6322515 55.771401)
24626,Кава.1905,,,cafe,,,,,node,4814025447,POINT (37.5635084 55.7589094)
24662,Самса №1,,,fast_food,,,,,node,4815916213,POINT (37.4390714 55.8281834)
24719,Bô,,,fast_food,,,,,node,4818326578,POINT (37.6203475 55.7123059)
24724,,,,fast_food,,,,,node,4818155589,POINT (37.5555175 55.8968261)
24747,Каспий club,,,restaurant,,,,,node,4818155604,POINT (37.5527886 55.897276)
24753,,,,ice_cream,,,,,node,4818506841,POINT (37.530177 55.6629045)
24760,KFC,,,fast_food,,,,,node,4820600672,POINT (37.6591359 55.6312174)
24784,Coffee 2 go,,,cafe,,,,,node,4825602021,POINT (37.6228306 55.8222165)
24785,Пиратская пристань,,,restaurant,,,,,node,4825730521,POINT (37.5930383 55.750053)
24786,Хлеб насущный,,,cafe,,,,,node,4825773521,POINT (37.5907334 55.7521546)
24787,Стардог!s,,,fast_food,,,,,node,4825883877,POINT (37.5899302 55.7935096)
24794,Кружка,,,bar,,,,,node,4825910212,POINT (37.6808356 55.7477574)
24800,Burger Point,,,fast_food,,,,,node,4825600121,POINT (37.6173868 55.8267994)
24810,Суши шоп,,,fast_food,,,,,node,4825920975,POINT (37.6801852 55.7472954)
24825,,,,fast_food,,,,,node,4827718143,POINT (37.65552 55.7724197)
24827,Хинкальная,,,cafe,,,,,node,4827718144,POINT (37.6555843 55.7724121)
24828,Анталия,,,cafe,,,,,node,4827054923,POINT (37.7510069 55.6509516)
24831,Fishop,,,fast_food,,,,,node,4829441344,POINT (37.6746102 55.7768265)
24832,Коробок,,,bar,,,,,node,4829441346,POINT (37.6148097 55.7607943)
24833,Butler,,,restaurant,,,,,node,4829441348,POINT (37.5956923 55.7660949)
24839,ТриПтиХ,,,cafe,,,,,node,4830961021,POINT (37.604131 55.7693311)
24841,Subway,,,fast_food,,,,,node,4825920970,POINT (37.6802925 55.7473845)
24848,Арт Куксу,,,restaurant,,,,,node,4829279821,POINT (37.5529229 55.6833984)
24854,Пельменная лавка,,,cafe,,,,,node,4829441349,POINT (37.6265881 55.7454564)
24860,Madame Wong,,,restaurant,,,,,node,4829441350,POINT (37.5878159 55.7790228)
24863,Костер,,,restaurant,,,,,node,4829441351,POINT (37.6306008 55.7726752)
24869,Tasty Thai,,,fast_food,,,,,node,4833112821,POINT (37.508303 55.7439616)
24875,Пита Грик,,,fast_food,,,,,node,4827409507,POINT (37.5886272 55.8068436)
24892,"С любовью, Грузия",,,fast_food,,,,,node,4829441345,POINT (37.6748261 55.7764674)
24897,Горячая пятница,,,cafe,,,,,node,4837004795,POINT (37.6295498 55.7679674)
24932,Мираж,,,cafe,,,,,node,4840372622,POINT (37.7459199 55.6934359)
24959,Бургер Кинг,,,fast_food,,,,,node,4843688769,POINT (37.4496971 55.8808143)
24960,Домашняя пицца,,,fast_food,,,,,node,4843721221,POINT (37.5480554 55.842203)
24962,Якитория,,,restaurant,,,,,node,4843754802,POINT (37.3511016 55.5936977)
24967,Офис,,,fast_food,,,,,node,4837205622,POINT (37.6355933 55.7218887)
24989,Маэстро ресто,,,cafe,,,,,node,4846077121,POINT (37.5513018 55.6694865)
24994,KFC,,,fast_food,,,,,node,4847884874,POINT (37.7275039 55.6924649)
24998,Папа Джонс,,,cafe,,,,,node,4848135521,POINT (37.6449485 55.8501908)
25008,Хинкали - Гали,,,cafe,,,,,node,4848034222,POINT (37.6024997 55.8210375)
25011,Бургер Кинг,,,fast_food,,,,,node,4847259776,POINT (37.6190936 55.7351874)
25015,Costa Coffee,,,cafe,,,,,node,4847104021,POINT (37.6230826 55.6336166)
25018,Бургер Кинг,,,fast_food,,,,,node,4847231302,POINT (37.4014716 55.6586595)
25037,Правда Кофе,,,fast_food,,,,,node,4849540122,POINT (37.6359899 55.721923)
25048,Pauwel Kwak,,,pub,,,,,node,4853902621,POINT (37.5127611 55.7003452)
25057,Гранд Круассан,,,cafe,,,,,node,4854442996,POINT (37.5838087 55.7917565)
25062,Жаровня,,,cafe,,,,,node,4856019281,POINT (37.4512608 55.8607543)
25065,Boo,,,fast_food,,,,,node,4856123027,POINT (37.674802 55.7764852)
25072,Craft Station,,,pub,,,,,node,4856123022,POINT (37.6237603 55.7616357)
25081,Торнадо,,,bar,,,,,node,4856126526,POINT (37.5609797 55.6784794)
